plate,numinSet,sample,sampleid,Run,fullnum,ICP.run,WR.run,WR.plate,ICP.plate,ICP.runnum,run.date,SampleWeight,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Se78,Rb85,Sr88,Mo98,Cd111
NA,249,AO-1-479,479,277,277,1,1,NA,NA,277,09:54:19 Fri 22-Apr-16,97,25.6099336925,143.5981486236,1999.0955970164,42.4329922579,1023.157426027,1186.5994844787,29328.6786009269,3794.901327625,87.2468525796,82.3673983263,0.0566142726,0.2017597329,7.6270540932,19.3353778664,0.133671037,2.108995836,22.5248625816,14.8102697906,3.9176254746,0.0709879373
NA,50,AO-1-480,480,66,387,2,2,NA,NA,66,16:34:23 Tue 26-Apr-16,176.1,23.4373669206,405.3573713206,3151.2272077121,61.4427186869,1091.2759671576,1019.0043799536,34268.7018738434,6866.2741126926,81.3785844942,102.1664358073,0.0657027114,0.1429055842,6.6579393162,26.5390615179,-0.1956371505,0.3674819243,15.8830834607,34.7901968461,11.6795983038,0.220796235
NA,48,AO-1-481,481,54,375,2,2,NA,NA,54,15:49:21 Tue 26-Apr-16,109.8,8.3391029231,162.018432695,1767.2239368702,44.5853875836,799.4631721147,696.4315174313,29998.9867767281,4704.7554516976,83.9894849565,129.4905452529,0.0621209546,0.8653432882,5.4922628942,11.9309270272,-0.3517634107,0.5296043067,23.9928139348,22.906953361,4.7830731825,0.0601366171
NA,46,AO-1-482,482,52,373,2,2,NA,NA,52,15:41:51 Tue 26-Apr-16,105.9,6.8522880041,160.6940133066,2006.0984654145,19.4386949619,968.4832761471,1521.4967580555,33450.3047359205,4431.1190456818,52.8287733313,89.3001213922,0.0389244599,0.1424316021,4.543142556,37.8333195864,-0.1067261024,0.4207608788,20.8987758022,22.6557235846,3.3093114717,0.0479267913
NA,39,AO-1-483,483,44,365,2,2,NA,NA,44,15:11:48 Tue 26-Apr-16,102.7,8.6709048123,290.6623804822,1712.006381979,41.4376345925,807.4319329661,1089.3121551372,24782.5440272008,6376.6860166393,95.5339504653,93.8551735056,0.0619488354,0.1619975858,7.3108973983,31.2599938102,-0.2456504619,0.4452270761,14.7889649616,27.3918227407,8.8179907663,0.1493020091
NA,287,AO-1-484,484,309,309,1,1,NA,NA,309,11:54:33 Fri 22-Apr-16,101.1,47.5844937436,117.7137688284,1673.3492386781,34.0927517592,806.0548047936,847.0404707973,19773.8519628638,4505.1046546194,67.751178365,67.041634691,0.0492691865,0.1188050355,6.4289540138,24.0958102664,0.2201703722,0.7581195661,9.4868861223,21.3974129014,8.2457451775,0.0993685893
NA,269,AO-1-485,485,299,299,1,1,NA,NA,299,11:16:59 Fri 22-Apr-16,103.5,43.826611955,410.4655612682,1200.0882254612,26.7742283781,515.521234824,909.6297889664,27534.1564149566,3482.9756210661,68.7598406955,109.6757798636,0.0397576693,0.2952287841,5.4264040837,44.9861996979,0.1594351078,1.366104801,16.4658585968,15.1888155703,6.873050822,0.0891384613
NA,254,AO-1-486,486,293,293,1,1,NA,NA,293,10:54:29 Fri 22-Apr-16,100.5,77.9228943728,369.357836,2070.8654828231,60.4968696425,997.9758446564,649.9025420076,28978.6662155082,5708.9078515202,89.3759336157,123.5463965755,0.0637917961,0.1512086401,6.1092348839,14.5190074977,0.281939068,0.1428971916,22.600518283,30.2636412898,4.3061697734,0.0834241299
NA,37,AO-1-487,487,42,363,2,2,NA,NA,42,15:04:17 Tue 26-Apr-16,107.9,10.2809269473,330.5403422188,1641.1315492006,30.351474991,615.995147105,569.47887929,27045.9968337982,4992.8097233508,54.3660861205,81.1421044422,0.058404514,0.1165079784,4.1241157969,19.9522919933,-0.1164442624,0.3380531625,16.3117020852,26.5996533074,5.9597300788,0.0626727422
NA,32,AO-1-488,488,33,354,2,2,NA,NA,33,14:30:31 Tue 26-Apr-16,50.1,10.8829451942,51.9553269757,3309.8588571339,33.8879543942,701.251607886,1268.1720540544,27273.4563545543,15006.9549490732,114.4157393223,205.6696869866,0.0877151873,0.2358128505,12.6109167803,30.7424522911,-0.2665380997,0.2357455953,10.0469746557,69.6759831141,15.0347126611,0.1172687143
NA,6,AO-1-489,489,8,329,2,2,NA,NA,8,12:56:40 Tue 26-Apr-16,97.3,9.3911719469,397.0291592748,1920.1888285238,15.9932095048,1445.159896237,1383.3950746922,30568.9478110131,3891.3438614774,53.5908518287,51.9367946703,0.0237047336,0.0645910542,6.671656338,17.9155069833,-0.1605571714,0.2855616,19.5595186514,18.9382719726,4.7125684141,0.0346447711
NA,23,AO-1-490,490,26,347,2,2,NA,NA,26,14:04:14 Tue 26-Apr-16,108.2,8.8118769595,110.9283722873,1882.7605618496,69.7634107641,661.1782121286,1287.2957302913,39290.6720301731,6684.519933295,142.5001354793,101.7471574089,0.0767206809,0.2277893971,6.9942769434,16.7178189116,-0.0973031171,0.3895055274,9.6603597939,33.954786795,14.8457889884,0.1001316859
NA,28,AO-1-491,491,37,358,2,2,NA,NA,37,14:45:31 Tue 26-Apr-16,110.2,12.0536829784,181.3762990248,1302.6214325102,26.1475243254,628.8216534956,1193.2057227565,28393.9391451644,4028.3151897194,78.0645144884,125.2326730162,0.0755141672,0.3259556455,8.9547656633,23.6826885278,-0.1342625635,1.1014920159,22.8277802788,19.1016794391,7.6047006563,0.2058419195
NA,47,AO-1-492,492,53,374,2,2,NA,NA,53,15:45:36 Tue 26-Apr-16,70.7,13.4553318366,350.7957362551,2159.7426064835,50.563279529,586.9654463316,931.1453188541,32778.8374713671,5932.0299169115,115.2502805539,76.0384717706,0.0757646055,0.1751012512,9.2401834266,14.1663051521,-0.2457377823,0.4135390962,13.0811452005,26.4895087721,13.9494450175,0.2668730516
NA,41,AO-1-493,493,46,367,2,2,NA,NA,46,15:19:17 Tue 26-Apr-16,103.2,13.1353123671,391.772773925,1879.7351702321,30.8136558184,449.2232837121,951.1020526616,29502.677213344,3992.2405271111,77.4116814477,71.602346784,0.0633730472,0.1373647559,11.889972795,15.0927904807,-0.3377491269,1.1565610386,12.4954399204,17.0103538448,9.1613278531,0.1075435139
NA,35,AO-1-495,495,29,350,2,2,NA,NA,29,14:15:29 Tue 26-Apr-16,103.4,9.5297831501,363.8263524923,882.9463953501,23.1550477055,1020.35968908,846.3522227,26114.6252981549,2175.1138755,51.6507325885,57.2136094497,0.039156118,0.172797855,4.9028021885,15.481024524,-0.1101078946,0.3917596389,19.3985659831,9.2090570809,2.5517439599,0.0588416899
NA,30,AO-1-496,496,35,356,2,2,NA,NA,35,14:38:01 Tue 26-Apr-16,99.1,8.4666443299,292.965917036,1247.630816912,16.136692995,1240.8564793387,1076.5766499253,26592.9258129495,3198.4080049117,50.1235683151,38.3052450543,0.024457219,0.1067897398,4.2132567345,14.8003961086,-0.1009925509,0.560348219,19.9518960436,14.1947018892,2.6994750428,0.0359660138
NA,25,AO-1-497,497,40,361,2,2,NA,NA,40,14:56:46 Tue 26-Apr-16,103.1,7.0112637034,182.3556425362,1268.2093481657,10.5692230781,949.8628680693,856.6352000831,24764.5795651352,2955.3553120245,33.847960325,105.7427110393,0.0497719016,0.2087134838,3.8881853625,22.576562768,-0.0678266123,1.0504788482,22.5467421458,14.3816514778,2.6379137153,0.0776217228
NA,1,AO-1-498,498,14,335,2,2,NA,NA,14,13:19:11 Tue 26-Apr-16,120.8,7.807694479,258.257750994,1336.0220094629,28.0385917077,944.5766164116,849.5331393532,27306.7927958414,5204.4196433227,62.2185799592,173.0621804347,0.047363606,0.1027687299,5.0591662754,15.7041661554,-0.2556320342,0.3864671796,17.9642022105,23.2458271381,9.4183734269,0.0666176156
NA,274,AO-1-499,499,305,305,1,1,NA,NA,305,11:39:33 Fri 22-Apr-16,103.2,39.0446807631,231.6145231923,2561.4842017004,40.0750563429,1014.8183657317,776.7088001637,37400.2528391126,4624.5564087612,77.8558646996,121.0712706441,0.044857257,0.1750475602,5.7002026807,35.1500012212,0.1548006219,0.9214639539,27.2460715373,21.739133911,6.5496687483,0.2918840483
NA,264,AO-1-500,500,282,282,1,1,NA,NA,282,10:13:09 Fri 22-Apr-16,99.6,17.7600525178,156.8036147667,1842.1653424115,57.402245456,785.5036574378,651.7886768778,29422.7618767916,4626.2861933529,89.4500271941,98.167758341,0.0522398009,0.1103993316,5.3368475692,20.561561535,0.1466098819,0.7954544479,14.9684650113,24.4006828151,2.1097005452,0.1135947675
NA,254,AO-1-501,501,293,935,3,3,NA,NA,293,10:24:30 Thu 28-Apr-16,123.5,12.8052317397,446.3230095434,2047.2238443377,67.4712738326,861.5754655315,790.6166113835,22774.9765276477,4896.4979594067,102.4359182712,61.4416488222,0.0691699975,0.1685161021,5.6586888502,9.5094292872,0.5219475429,0.8299563386,13.0905776463,24.9578979712,4.8974256938,0.2985946989
NA,220,AO-1-502,502,245,887,3,3,NA,NA,245,07:24:07 Thu 28-Apr-16,124.1,15.3787550971,327.735451641,2678.5082843584,43.2541577558,986.0096505368,1404.2016721282,30720.5142710516,6279.9928605549,76.1226888126,136.790084181,0.1634592726,0.2285301437,6.8490167297,16.1034000973,0.2668488028,0.9786402205,13.3230675764,32.4377228134,6.3666340339,0.0906277913
NA,209,AO-1-503,503,236,878,3,3,NA,NA,236,06:50:18 Thu 28-Apr-16,157.7,10.2325881267,175.6712763922,2686.194017502,51.6941234622,1258.256706158,1260.6505918189,31936.4744531449,6161.996587429,93.5181232259,93.8561239127,0.0565996293,0.1873618757,5.8614691706,25.5915367314,0.3133708294,0.4642514699,17.5841263643,28.624804829,9.1628163682,0.3000482468
NA,206,AO-1-504,504,239,881,3,3,NA,NA,239,07:01:33 Thu 28-Apr-16,108.2,10.3802374235,154.5177549813,1702.2801361416,28.1932259076,433.49001251,1137.5368235203,33182.307320617,6274.2224456144,64.751664828,97.6675756237,0.0403112762,0.1232236848,7.8165910593,18.6018394201,0.3885619266,0.9761498206,16.0772903271,30.6772426758,11.5408461976,0.0525460525
NA,205,AO-1-505,505,240,882,3,3,NA,NA,240,07:05:18 Thu 28-Apr-16,99.8,19.2728986237,81.6164740121,1670.076368818,29.2303557471,792.8370531213,667.5658869691,31900.5245975026,4081.424869109,44.3240684566,62.5620693521,0.052468782,0.1427166893,3.0271010311,8.9450467708,0.1438762292,0.3565956305,19.9979822755,22.3255721279,2.6019854573,0.0380773782
NA,215,AO-1-506,506,229,871,3,3,NA,NA,229,06:23:58 Thu 28-Apr-16,108.5,15.8079548832,283.2496392041,1882.828269879,86.0852499277,1666.4090373042,2253.1390520545,26475.7775732162,5042.0330680707,132.2358485729,130.2169180414,0.0649717579,0.2586049875,7.4299869066,21.6480910839,0.2092434079,0.8936356845,17.9481570414,20.3773545813,1.9522907767,0.0661661456
NA,216,AO-1-507,507,228,870,3,3,NA,NA,228,06:20:13 Thu 28-Apr-16,117.9,10.2754756793,338.5618181953,1753.7871984449,40.5569080089,733.355696788,797.8138802835,28338.5995437129,3305.1715526535,64.1993372705,97.5413014437,0.0483499562,0.2069184172,3.854089283,15.3313023161,0.1682464668,0.3239301773,23.162058521,21.1697050831,3.2984802639,0.1770104284
NA,204,AO-1-508,508,227,869,3,3,NA,NA,227,06:16:28 Thu 28-Apr-16,100.6,12.1382129585,319.1900200079,1128.611723067,98.7258589629,923.9328674737,691.6471608192,27257.5665272395,2996.5099395877,120.6653670056,66.2080563847,0.0610307047,0.1668773242,6.4161786374,11.2781227478,0.2711283766,0.195453429,21.4050042483,15.530612236,1.144505289,0.049353891
NA,202,AO-1-509,509,225,867,3,3,NA,NA,225,06:08:58 Thu 28-Apr-16,102.2,7.9907128272,182.3008420625,2214.2882134616,35.9882429951,639.8694305281,1035.9964560413,34631.4785872976,6214.2010188031,73.2800074009,164.0538074719,0.0572855887,0.1378572348,5.1172430383,33.5881937992,0.2958113716,0.250612667,17.4067211064,30.2964372226,9.6768568538,0.3968247966
NA,198,AO-1-510,510,220,862,3,3,NA,NA,220,05:50:07 Thu 28-Apr-16,100.4,10.4178838792,270.1069431402,1681.1082744246,59.3313286735,510.4082624009,1118.2825805254,32704.3117611582,6696.6716954324,98.6205745176,58.8648836231,0.1322701126,0.2638991857,8.4605231762,100.4077933797,0.3744180739,0.3015291814,11.834783385,25.6188764817,13.5334974652,0.1116084149
NA,196,AO-1-512,512,218,860,3,3,NA,NA,218,05:42:37 Thu 28-Apr-16,114.1,7.8561094703,203.5717769674,943.6071441933,34.5101283403,430.6048000935,804.1708612709,27491.9771577883,3537.2074051968,68.3377777497,42.4960713686,0.0489176341,0.1688996948,6.4680690151,13.5432077746,0.2609029224,0.1489924461,13.635797634,17.5374187114,6.2176225536,0.0508599492
NA,194,AO-1-513,513,216,858,3,3,NA,NA,216,05:35:07 Thu 28-Apr-16,102.7,9.5346059016,141.4574862277,1214.2401496062,36.7578952837,1051.3082549642,920.7028111832,23098.1414872065,2987.4608037303,67.2169269078,124.2666675348,0.0679936443,0.2887469752,7.1303012409,15.6443894963,0.2758693756,0.5520144194,16.5650474555,14.887725141,4.4624391577,0.0638643678
NA,193,AO-1-514,514,215,857,3,3,NA,NA,215,05:31:22 Thu 28-Apr-16,99.8,10.6884153456,188.362804735,1574.2765631623,53.8342726941,1172.6483903314,1068.2793324134,24637.3155259576,2978.5638472477,88.9328728914,98.5384269689,0.0601483759,0.2895184618,7.2442511905,19.8926200383,0.4018898722,0.7213785103,28.5879071088,10.8867123116,3.3502802002,0.0348692011
NA,191,AO-1-515,515,203,845,3,3,NA,NA,203,04:46:19 Thu 28-Apr-16,104.6,7.7932237134,176.0343773887,1652.4312466255,97.4001173282,475.0531403483,909.7384619563,28067.7796217349,3353.2711481963,177.1104970234,83.1449328372,0.0977398458,0.2767785648,8.4784329555,13.9046022966,0.2079608914,0.4985878872,26.5741885,15.1780882114,6.4212671098,0.3018450495
NA,187,AO-1-517,517,207,849,3,3,NA,NA,207,05:01:19 Thu 28-Apr-16,97.2,10.3772359774,216.3083843431,1843.0280382828,37.5877266254,1150.386083444,819.990171414,32190.9644847604,5342.644659926,69.0792225446,109.1507401079,0.0656280036,0.1325968811,3.8806987344,12.9341948341,0.403659218,0.6251751346,28.2773096502,27.1178624856,4.9489520908,0.1194516691
NA,186,AO-1-518,518,208,850,3,3,NA,NA,208,05:05:04 Thu 28-Apr-16,116.3,6.4289516283,126.6022186266,1428.2708805155,35.7155364123,771.1610512459,798.5592311618,33615.8469166886,3204.429594997,61.5396488172,97.1614984073,0.0460564544,0.1236912281,3.4912336602,11.0061723864,0.2411308768,0.5798297826,24.9187078354,16.0470299572,2.4945121744,0.2041997881
NA,184,AO-1-519,519,210,852,3,3,NA,NA,210,05:12:34 Thu 28-Apr-16,116.6,10.7520176086,146.954020796,1700.5083385192,31.3944017091,1131.3308647679,1098.6021157324,25356.2958224723,4494.3638950198,68.5273058119,131.8242783804,0.1074191686,0.1298722022,4.5652053807,16.4987227866,0.6672093456,0.582034306,20.0522714239,20.3457804343,5.4992533815,0.2607580705
NA,180,AO-1-520,520,188,830,3,3,NA,NA,188,03:49:55 Thu 28-Apr-16,157.3,10.0333672852,196.6140640364,1809.0623578075,56.5467965268,638.2459650447,1754.3563196456,31574.2905627076,7941.8171099707,112.504893928,52.0395293492,0.0701739785,0.21911638,7.6869947258,17.5127962729,0.4740097478,1.208218567,7.1578144749,36.9055609942,21.1634926034,0.1398856014
NA,178,AO-1-523,523,190,832,3,3,NA,NA,190,03:57:25 Thu 28-Apr-16,132.5,14.9125386651,584.223918844,1186.5429337712,37.9263000829,1087.6119175138,1035.4442993523,28401.5499533533,3297.5812170923,66.1443075115,60.5650922358,0.0499691983,0.1263896481,4.793181258,15.3474194322,0.7517737464,0.869686672,21.0848184583,17.0546593063,4.4038031131,0.1750660536
NA,176,AO-1-524,524,193,835,3,3,NA,NA,193,04:08:44 Thu 28-Apr-16,120.2,7.6435267041,149.4292514297,1132.7106186049,23.0859047602,891.9035565744,927.0546637899,34314.7566210324,3916.8123336393,54.8823728799,128.0581522637,0.0772219208,0.1260156816,4.1221248539,13.6958458232,0.1601139007,0.6789996281,31.8055891347,19.825830397,2.2156301199,0.493645641
NA,173,AO-1-525,525,196,838,3,3,NA,NA,196,04:20:00 Thu 28-Apr-16,104.6,5.7762240115,118.9923723978,1156.0463238739,30.1946201453,905.1756033639,949.8843346068,28903.0751127714,2431.8932948449,60.6866231148,81.9267515066,0.0410366826,0.1058291582,5.3826011248,10.9226494347,0.2054924601,0.710838179,20.8853111973,10.9576575128,6.0431394251,0.1962809422
NA,227,AO-1-526,526,253,895,3,3,NA,NA,253,07:54:12 Thu 28-Apr-16,104.9,10.7075033578,241.792287619,1605.5856693727,34.3893326669,767.126097595,981.5616013828,31207.2755651638,5152.0029925682,67.5956448168,114.7276598689,0.043558501,0.1063084026,4.360260516,23.5301486231,0.3318215075,10.3830856856,19.5757260001,25.4491252207,8.0422087228,0.0800544279
NA,225,AO-1-527,527,250,892,3,3,NA,NA,250,07:42:52 Thu 28-Apr-16,133.1,14.3814471153,190.7954082556,1308.9277238514,69.3129970007,1026.3445800648,790.8181420941,29057.7394201577,2119.9476696226,105.6351446959,79.8764616345,0.0565253133,0.1400482948,4.6349177839,26.6661615429,0.2114819521,2.3010694064,23.2818565419,11.7270678283,1.8967530933,0.1941373621
NA,222,AO-1-528,528,247,889,3,3,NA,NA,247,07:31:37 Thu 28-Apr-16,176.1,19.6414574028,3133.5960183744,797.3435262963,25.1526846248,523.4303552164,1632.9120889847,22632.0505717471,3362.4479564449,68.3946767358,69.7859228171,0.0476140059,0.1011739396,7.3277394447,19.8922475329,1.2929209544,2.4992046059,11.1960554227,15.1048336383,6.4740171954,0.1179642177
NA,230,AO-1-529,529,266,908,3,3,NA,NA,266,08:43:02 Thu 28-Apr-16,104.5,12.1462857309,238.6163591345,1620.487519207,28.6185389009,591.9464244254,902.649380026,34116.4455725894,4386.558063009,69.9248269975,120.0527124321,0.0517414666,0.2759057521,7.0306922719,15.105857794,0.0992090062,4.8625865403,31.6579352006,24.0579995511,6.5561207968,0.5680674111
NA,234,AO-1-530,530,262,904,3,3,NA,NA,262,08:28:02 Thu 28-Apr-16,139.7,7.4403209572,369.751371039,2051.5234526611,44.9783715251,788.5023010364,951.3469537165,28422.6297893106,3470.6889613072,75.815650776,73.4877025895,0.0439205268,0.1575810217,5.2119610592,13.5907634522,0.1321849326,-7.6952608148,20.0246516251,16.4789807677,2.8109461826,0.1107406354
NA,233,AO-1-531,531,263,905,3,3,NA,NA,263,08:31:47 Thu 28-Apr-16,112,18.6451426066,457.5268345574,2648.7452941998,88.3042424087,711.8680393994,786.454180592,35374.0500738479,4523.2423973402,119.1231394939,79.4223240242,0.0967661702,0.2663456377,5.3665228185,11.8772784678,0.1793559353,178.0264300918,22.3035284723,22.8225278551,3.4897424809,0.1770884533
NA,237,AO-1-532,532,258,900,3,3,NA,NA,258,08:12:57 Thu 28-Apr-16,127.8,5.8116801112,233.9612337164,1628.6211719761,48.1578845694,441.0009814576,740.5977361832,31203.3688456433,3575.7947237897,112.9565385151,95.8588164274,0.0570731842,0.1626503232,5.4109808671,8.4189903311,0.141028058,-12.808468887,20.2784931887,19.1956962336,6.7491849695,0.0558774687
NA,1,AO-1-533,533,14,977,4,4,NA,NA,14,16:01:03 Fri 29-Apr-16,148.8,18.95323954,263.830000987,1352.8394458796,37.1449833426,673.7946056578,658.6913113002,26772.649652602,3714.7080232589,63.0736960575,62.8604764313,0.0555093204,0.2923731705,5.9283575381,7.3981830378,0.929949208,0.1497248123,13.871730272,18.3937913272,3.1085658619,0.1983535277
NA,3,AO-1-534,534,12,975,4,4,NA,NA,12,15:53:33 Fri 29-Apr-16,98.9,18.8330111779,1170.0999470066,2103.095584717,71.6043694833,1470.8580138071,1277.3901135567,21558.1287665532,5352.178727838,114.4563921188,31.9766065533,0.0722303091,0.2047902443,7.9406948555,10.1270450033,1.6409482677,0.5340867638,10.0750926007,27.1283034943,6.0470830155,0.0415502866
NA,2,AO-1-535,535,13,976,4,4,NA,NA,13,15:57:18 Fri 29-Apr-16,110.1,10.7083216114,91.7666452282,1641.1845155723,24.0106930719,1326.7897252972,745.796640833,32190.4524111379,3328.4550669073,57.3854066994,76.1647577206,0.0375361603,0.2031642728,4.6948814058,13.7821385741,0.2534180523,0.2818448333,18.9213674841,17.0242747509,2.2380184133,0.0476112741
NA,239,AO-1-537,537,256,898,3,3,NA,NA,256,08:05:27 Thu 28-Apr-16,130.5,8.9176209101,358.6005854365,1105.7278785779,25.9052912212,795.084025573,799.7837231582,24539.1837185012,2214.1745730054,60.8851805661,62.18581895,0.0383023692,0.1941862141,5.4872948794,11.9473461802,0.1599450984,-13.7368085445,25.2880621749,9.6588738609,3.8202249825,0.1119665698
NA,258,AO-1-538,538,288,930,3,3,NA,NA,288,10:05:40 Thu 28-Apr-16,114.1,8.4844252272,345.6518061134,1966.0112787366,44.8516246952,1167.3829103185,1052.4936317529,33510.9677236108,5117.162082065,81.0793929596,84.0092368878,0.0465572864,0.174266486,5.1747486086,12.8060044394,0.4165549359,1.5368856737,31.1512097338,20.6521109947,5.5756774455,0.0311539254
NA,263,AO-1-539,539,283,925,3,3,NA,NA,283,09:46:55 Thu 28-Apr-16,128.3,15.8654871371,404.9875166946,1723.0636063969,76.237973297,769.5869532369,958.8941668572,29271.7653717879,5164.2869827975,148.4481151346,138.771197531,0.134713107,0.3291009365,6.2800184056,28.8686273577,0.3828230262,0.9693835499,19.1046611669,22.5332457854,3.7671207359,0.1596429439
NA,244,AO-1-540,540,272,914,3,3,NA,NA,272,09:05:36 Thu 28-Apr-16,107,10.2210943894,262.6168648483,2833.9640181761,35.5197562956,890.3328729967,1141.4058059576,35965.8562448274,7256.0822703471,82.4736086397,87.1313996918,0.0512267155,0.1168787257,6.4900014768,10.7136738734,0.270368912,0.5296595144,11.1348820279,37.4139152816,6.8589707271,0.1645234598
NA,6,AO-1-541,541,8,971,4,4,NA,NA,8,15:38:31 Fri 29-Apr-16,101.7,5.5014894434,255.9612713908,1048.1380627255,39.5906536786,966.1823269956,796.2632367341,22817.9757334815,4087.751374246,79.1043718758,110.781483097,0.0429237494,0.1933908317,6.3762567673,13.975856885,2.4004584923,0.4726631929,11.9241103721,16.8051240412,5.4042236976,0.0930295963
NA,286,AO-1-542,542,310,952,3,3,NA,NA,310,11:28:19 Thu 28-Apr-16,109.1,8.1764877356,188.1133381617,1348.506619546,35.8279647618,862.3935664337,781.8701665073,28573.2625540678,2593.3055587318,68.9723701969,63.4005144099,0.0866712798,0.1235728276,5.716890097,9.4135553084,0.2429274006,0.7624374364,15.6472687929,12.3226997981,4.0537434591,0.1676123488
